variant_id,group_index,local_index,global_variable_index,base_optimum,conflict_optimum,is_shared
A4_conflict_variant_synthetic,0,35,234,49.462015154651169,49.462015154651169,false
A4_conflict_variant_synthetic,0,36,423,46.303527945744577,46.303527945744577,false
A4_conflict_variant_synthetic,0,37,832,-48.25304318331618,-48.25304318331618,false
A4_conflict_variant_synthetic,0,38,49,62.579983128083967,62.579983128083967,false
A4_conflict_variant_synthetic,0,39,176,42.889393688547557,42.889393688547557,false
A4_conflict_variant_synthetic,0,40,654,53.355096798956481,53.355096798956481,false
A4_conflict_variant_synthetic,0,41,51,11.111224272024089,11.111224272024089,false
A4_conflict_variant_synthetic,0,42,884,99.445167773596211,99.445167773596211,false
A4_conflict_variant_synthetic,0,43,458,19.71675350119915,19.71675350119915,false
A4_conflict_variant_synthetic,0,44,539,-77.491101362102668,-77.491101362102668,false
A4_conflict_variant_synthetic,0,45,54,-19.514655415662503,-27.563189874096253,true
A4_conflict_variant_synthetic,0,46,304,-10.335281397019983,-19.301753257317984,true
A4_conflict_variant_synthetic,0,47,146,45.026692788711898,30.52402350984071,true
A4_conflict_variant_synthetic,0,48,824,98.584933000518845,78.726439700466955,true
A4_conflict_variant_synthetic,0,49,340,-59.389706301960963,-63.450735671764868,true
A4_conflict_variant_synthetic,1,0,54,-19.514655415662503,-7.5631898740962527,true
A4_conflict_variant_synthetic,1,1,304,-10.335281397019983,0.69824674268201647,true
A4_conflict_variant_synthetic,1,2,146,45.026692788711898,50.52402350984071,true
A4_conflict_variant_synthetic,1,3,824,98.584933000518845,98.726439700466955,true
A4_conflict_variant_synthetic,1,4,340,-59.389706301960963,-43.450735671764868,true
A4_conflict_variant_synthetic,1,5,742,-53.609442198139433,-53.609442198139433,false
A4_conflict_variant_synthetic,1,6,99,0.90447099006290443,0.90447099006290443,false
A4_conflict_variant_synthetic,1,7,801,30.998555700979864,30.998555700979864,false
A4_conflict_variant_synthetic,1,8,421,45.344749421471477,45.344749421471477,false
A4_conflict_variant_synthetic,1,9,995,-88.225269779272054,-88.225269779272054,false
A4_conflict_variant_synthetic,1,10,789,-18.043506375561563,-18.043506375561563,false
A4_conflict_variant_synthetic,1,11,853,-14.848529108501921,-14.848529108501921,false
A4_conflict_variant_synthetic,1,12,408,6.4797091636017399,6.4797091636017399,false
A4_conflict_variant_synthetic,1,13,897,-64.819355036302056,-64.819355036302056,false
A4_conflict_variant_synthetic,1,14,418,-6.4865931408186128,-6.4865931408186128,false
A4_conflict_variant_synthetic,1,15,284,80.73948826113778,80.73948826113778,false
A4_conflict_variant_synthetic,1,16,959,33.434802808713101,33.434802808713101,false
A4_conflict_variant_synthetic,1,17,239,-99.961971396512112,-99.961971396512112,false
A4_conflict_variant_synthetic,1,18,655,-72.020778498042432,-72.020778498042432,false
A4_conflict_variant_synthetic,1,19,619,76.326189327112019,76.326189327112019,false
A4_conflict_variant_synthetic,1,20,466,41.232025527147044,41.232025527147044,false
A4_conflict_variant_synthetic,1,21,745,-55.178592394522788,-55.178592394522788,false
A4_conflict_variant_synthetic,1,22,879,-65.522011967424078,-65.522011967424078,false
A4_conflict_variant_synthetic,1,23,293,9.5563762911553312,9.5563762911553312,false
A4_conflict_variant_synthetic,1,24,873,-63.051655667740334,-63.051655667740334,false
A4_conflict_variant_synthetic,1,25,477,40.265980924320814,40.265980924320814,false
A4_conflict_variant_synthetic,1,26,102,-57.287064676286789,-57.287064676286789,false
A4_conflict_variant_synthetic,1,27,182,-13.782902106637039,-13.782902106637039,false
A4_conflict_variant_synthetic,1,28,417,-32.583572245298171,-32.583572245298171,false
A4_conflict_variant_synthetic,1,29,841,71.000158237371295,71.000158237371295,false
A4_conflict_variant_synthetic,1,30,559,-70.838628754107276,-70.838628754107276,false
A4_conflict_variant_synthetic,1,31,135,63.994172028976465,63.994172028976465,false
A4_conflict_variant_synthetic,1,32,701,39.723406670948577,39.723406670948577,false
A4_conflict_variant_synthetic,1,33,928,-55.633890227644599,-55.633890227644599,false
A4_conflict_variant_synthetic,1,34,395,55.520115408636457,55.520115408636457,false
A4_conflict_variant_synthetic,1,35,361,-27.409427996621687,-27.409427996621687,false
A4_conflict_variant_synthetic,1,36,33,-65.209187070583738,-65.209187070583738,false
A4_conflict_variant_synthetic,1,37,759,-82.570877171510745,-82.570877171510745,false
A4_conflict_variant_synthetic,1,38,703,85.943393942483567,85.943393942483567,false
A4_conflict_variant_synthetic,1,39,735,-11.511656827038081,-11.511656827038081,false
A4_conflict_variant_synthetic,1,40,712,79.955854824178545,79.955854824178545,false
A4_conflict_variant_synthetic,1,41,616,32.620841925777512,32.620841925777512,false
A4_conflict_variant_synthetic,1,42,119,-88.121890806048782,-88.121890806048782,false
A4_conflict_variant_synthetic,1,43,483,-45.752429787293146,-45.752429787293146,false
A4_conflict_variant_synthetic,1,44,377,57.130615407837439,57.130615407837439,false
A4_conflict_variant_synthetic,1,45,662,21.542757977546017,21.542757977546017,false
A4_conflict_variant_synthetic,1,46,540,55.491028653007106,55.491028653007106,false
A4_conflict_variant_synthetic,1,47,628,98.462850906889429,98.462850906889429,false
A4_conflict_variant_synthetic,1,48,86,2.6923475219685855,2.6923475219685855,false
A4_conflict_variant_synthetic,1,49,347,40.817319775428189,40.817319775428189,false
A4_conflict_variant_synthetic,1,50,386,-35.619376779141703,-42.05743910122753,true
A4_conflict_variant_synthetic,1,51,847,35.589545396746217,22.030590857071594,true
A4_conflict_variant_synthetic,1,52,378,-68.78386820214746,-71.905481381932717,true
A4_conflict_variant_synthetic,1,53,242,16.658478349932835,4.9926305149395507,true
A4_conflict_variant_synthetic,1,54,10,90.909098064096014,71.818188257686415,true
A4_conflict_variant_synthetic,2,0,386,-35.619376779141703,-22.05743910122753,true
A4_conflict_variant_synthetic,2,1,847,35.589545396746217,42.030590857071594,true
A4_conflict_variant_synthetic,2,2,378,-68.78386820214746,-51.905481381932717,true
A4_conflict_variant_synthetic,2,3,242,16.658478349932835,24.992630514939552,true
A4_conflict_variant_synthetic,2,4,10,90.909098064096014,91.818188257686415,true
A4_conflict_variant_synthetic,2,5,808,-94.605277282104666,-94.605277282104666,false
A4_conflict_variant_synthetic,2,6,542,16.712205239215749,16.712205239215749,false
A4_conflict_variant_synthetic,2,7,599,-54.592470510613687,-54.592470510613687,false
A4_conflict_variant_synthetic,2,8,627,97.907802269430135,97.907802269430135,false
A4_conflict_variant_synthetic,2,9,297,-85.244530633193335,-85.244530633193335,false
A4_conflict_variant_synthetic,2,10,560,44.243646582447241,44.243646582447241,false
A4_conflict_variant_synthetic,2,11,416,-51.688433745559628,-51.688433745559628,false
A4_conflict_variant_synthetic,2,12,141,-76.924056641579554,-76.924056641579554,false
A4_conflict_variant_synthetic,2,13,520,-97.828067828954346,-97.828067828954346,false
A4_conflict_variant_synthetic,2,14,887,-31.457745704031012,-31.457745704031012,false
A4_conflict_variant_synthetic,2,15,18,34.839265654123267,34.839265654123267,false
A4_conflict_variant_synthetic,2,16,741,-75.549541822699794,-75.549541822699794,false
A4_conflict_variant_synthetic,2,17,915,21.695730346832988,21.695730346832988,false
A4_conflict_variant_synthetic,2,18,57,-52.724667449269006,-52.724667449269006,false
A4_conflict_variant_synthetic,2,19,208,6.3466811247898676,6.3466811247898676,false
A4_conflict_variant_synthetic,2,20,575,-41.533787780772478,-41.533787780772478,false
A4_conflict_variant_synthetic,2,21,128,32.706294927005473,32.706294927005473,false
A4_conflict_variant_synthetic,2,22,109,8.5987838503092604,8.5987838503092604,false
A4_conflict_variant_synthetic,2,23,829,13.055382128760314,13.055382128760314,false
A4_conflict_variant_synthetic,2,24,262,-70.324081163314432,-70.324081163314432,false
A4_conflict_variant_synthetic,2,25,20,-16.640589884243283,-24.976530895818954,true
A4_conflict_variant_synthetic,2,26,9,94.118591872908354,74.70673268561751,true
A4_conflict_variant_synthetic,2,27,718,-15.352944026523502,-23.817649623871155,true
A4_conflict_variant_synthetic,2,28,184,11.387735970083227,0.2489623730749031,true
A4_conflict_variant_synthetic,2,29,944,-27.729563381307855,-34.956607043177073,true
A4_conflict_variant_synthetic,3,0,20,-16.640589884243283,-4.9765308958189536,true
A4_conflict_variant_synthetic,3,1,9,94.118591872908354,94.706732685617524,true
A4_conflict_variant_synthetic,3,2,718,-15.352944026523502,-3.8176496238711515,true
A4_conflict_variant_synthetic,3,3,184,11.387735970083227,20.248962373074903,true
A4_conflict_variant_synthetic,3,4,944,-27.729563381307855,-14.956607043177069,true
A4_conflict_variant_synthetic,3,5,956,76.754795002192623,76.754795002192623,false
A4_conflict_variant_synthetic,3,6,8,-53.864990643437373,-53.864990643437373,false
A4_conflict_variant_synthetic,3,7,271,-92.90151903426198,-92.90151903426198,false
A4_conflict_variant_synthetic,3,8,761,62.985444250189346,62.985444250189346,false
A4_conflict_variant_synthetic,3,9,175,-95.322312285100793,-95.322312285100793,false
A4_conflict_variant_synthetic,3,10,974,-81.217650901848685,-81.217650901848685,false
A4_conflict_variant_synthetic,3,11,188,-47.677552637436563,-47.677552637436563,false
A4_conflict_variant_synthetic,3,12,31,26.056451464429514,26.056451464429514,false
A4_conflict_variant_synthetic,3,13,673,-70.342484811812668,-70.342484811812668,false
A4_conflict_variant_synthetic,3,14,452,-60.029085147001652,-60.029085147001652,false
A4_conflict_variant_synthetic,3,15,734,57.908460695286095,57.908460695286095,false
A4_conflict_variant_synthetic,3,16,495,-72.949149491773937,-72.949149491773937,false
A4_conflict_variant_synthetic,3,17,665,28.767612045821977,28.767612045821977,false
A4_conflict_variant_synthetic,3,18,400,32.17747180878473,32.17747180878473,false
A4_conflict_variant_synthetic,3,19,752,36.773937818630969,36.773937818630969,false
A4_conflict_variant_synthetic,3,20,675,22.982415610759915,22.982415610759915,false
A4_conflict_variant_synthetic,3,21,584,15.079438144440175,15.079438144440175,false
A4_conflict_variant_synthetic,3,22,53,52.24844488757617,52.24844488757617,false
A4_conflict_variant_synthetic,3,23,441,-48.734284980373531,-48.734284980373531,false
A4_conflict_variant_synthetic,3,24,100,-44.94314590848478,-44.94314590848478,false
A4_conflict_variant_synthetic,3,25,254,95.512894740924338,75.961605266831896,true
A4_conflict_variant_synthetic,3,26,508,-33.490722516202837,-40.141650264582552,true
A4_conflict_variant_synthetic,3,27,689,-66.689511765669863,-70.020560589102871,true
A4_conflict_variant_synthetic,3,28,626,-37.382686550397139,-43.644417895357428,true
A4_conflict_variant_synthetic,3,29,781,-89.949734264774037,-90.954760838296636,true
A4_conflict_variant_synthetic,4,0,254,95.512894740924338,95.96160526683191,true
A4_conflict_variant_synthetic,4,1,508,-33.490722516202837,-20.141650264582552,true
A4_conflict_variant_synthetic,4,2,689,-66.689511765669863,-50.020560589102871,true
A4_conflict_variant_synthetic,4,3,626,-37.382686550397139,-23.644417895357428,true
A4_conflict_variant_synthetic,4,4,781,-89.949734264774037,-70.954760838296636,true
A4_conflict_variant_synthetic,4,5,214,-46.752738435832761,-46.752738435832761,false
A4_conflict_variant_synthetic,4,6,320,-92.24995162472112,-92.24995162472112,false
A4_conflict_variant_synthetic,4,7,393,96.352456105583201,96.352456105583201,false
A4_conflict_variant_synthetic,4,8,660,17.179226261779434,17.179226261779434,false
A4_conflict_variant_synthetic,4,9,877,72.427884883983552,72.427884883983552,false
A4_conflict_variant_synthetic,4,10,861,0.70063677967380045,0.70063677967380045,false
A4_conflict_variant_synthetic,4,11,941,67.056945002688025,67.056945002688025,false
A4_conflict_variant_synthetic,4,12,932,94.308540813516572,94.308540813516572,false
A4_conflict_variant_synthetic,4,13,312,-25.637691076637225,-25.637691076637225,false
A4_conflict_variant_synthetic,4,14,825,54.717169202731725,54.717169202731725,false
A4_conflict_variant_synthetic,4,15,826,50.376702480929083,50.376702480929083,false
A4_conflict_variant_synthetic,4,16,199,63.349343466273183,63.349343466273183,false
A4_conflict_variant_synthetic,4,17,68,5.8295410015896039,5.8295410015896039,false
A4_conflict_variant_synthetic,4,18,726,97.702698787822527,97.702698787822527,false
A4_conflict_variant_synthetic,4,19,17,-75.285120888009999,-75.285120888009999,false
A4_conflict_variant_synthetic,4,20,791,-47.229021942266414,-47.229021942266414,false
A4_conflict_variant_synthetic,4,21,398,33.584553324280705,33.584553324280705,false
A4_conflict_variant_synthetic,4,22,158,-40.207293253886725,-40.207293253886725,false
A4_conflict_variant_synthetic,4,23,229,37.661960019202979,37.661960019202979,false
A4_conflict_variant_synthetic,4,24,577,15.116444580187107,15.116444580187107,false
A4_conflict_variant_synthetic,4,25,987,-43.050281013067938,-43.050281013067938,false
A4_conflict_variant_synthetic,4,26,296,-9.0421319267812521,-9.0421319267812521,false
A4_conflict_variant_synthetic,4,27,848,-51.504581100527844,-51.504581100527844,false
A4_conflict_variant_synthetic,4,28,77,81.824241441004318,81.824241441004318,false
A4_conflict_variant_synthetic,4,29,992,51.88158909813518,51.88158909813518,false
A4_conflict_variant_synthetic,4,30,326,-15.482545287195421,-15.482545287195421,false
A4_conflict_variant_synthetic,4,31,246,-23.461395841799131,-23.461395841799131,false
A4_conflict_variant_synthetic,4,32,140,-24.646227888663375,-24.646227888663375,false
A4_conflict_variant_synthetic,4,33,401,94.281084749713784,94.281084749713784,false
A4_conflict_variant_synthetic,4,34,153,-3.6441606488084375,-3.6441606488084375,false
A4_conflict_variant_synthetic,4,35,212,-57.608006248564436,-57.608006248564436,false
A4_conflict_variant_synthetic,4,36,493,17.686751442241501,17.686751442241501,false
A4_conflict_variant_synthetic,4,37,813,-10.295143895540676,-10.295143895540676,false
A4_conflict_variant_synthetic,4,38,587,27.54844527982938,27.54844527982938,false
A4_conflict_variant_synthetic,4,39,380,25.85914343837878,25.85914343837878,false
A4_conflict_variant_synthetic,4,40,225,4.9143886868955349,4.9143886868955349,false
A4_conflict_variant_synthetic,4,41,779,-92.733644354673345,-92.733644354673345,false
A4_conflict_variant_synthetic,4,42,807,48.254551634485324,48.254551634485324,false
A4_conflict_variant_synthetic,4,43,538,-67.015145116601843,-67.015145116601843,false
A4_conflict_variant_synthetic,4,44,842,86.62267653243623,86.62267653243623,false
A4_conflict_variant_synthetic,4,45,365,-54.031664777701003,-54.031664777701003,false
A4_conflict_variant_synthetic,4,46,573,48.086299605071019,48.086299605071019,false
A4_conflict_variant_synthetic,4,47,105,-56.924257024503319,-56.924257024503319,false
A4_conflict_variant_synthetic,4,48,985,-98.039612343473493,-98.039612343473493,false
A4_conflict_variant_synthetic,4,49,549,-99.350628178566922,-99.350628178566922,false
A4_conflict_variant_synthetic,4,50,315,99.711411553632814,99.711411553632814,false
A4_conflict_variant_synthetic,4,51,313,-57.566456546653576,-57.566456546653576,false
A4_conflict_variant_synthetic,4,52,110,-88.651088077933366,-88.651088077933366,false
A4_conflict_variant_synthetic,4,53,953,30.783683779205376,30.783683779205376,false
A4_conflict_variant_synthetic,4,54,244,-48.394243626737435,-48.394243626737435,false
A4_conflict_variant_synthetic,4,55,868,-99.910002366792909,-99.910002366792909,false
A4_conflict_variant_synthetic,4,56,951,-94.488508410041021,-94.488508410041021,false
A4_conflict_variant_synthetic,4,57,804,-15.303557026345914,-15.303557026345914,false
A4_conflict_variant_synthetic,4,58,161,34.283807034833416,34.283807034833416,false
A4_conflict_variant_synthetic,4,59,588,-15.433435055814044,-15.433435055814044,false
A4_conflict_variant_synthetic,4,60,233,-98.757547569378247,-98.757547569378247,false
A4_conflict_variant_synthetic,4,61,923,-68.273648683945609,-68.273648683945609,false
A4_conflict_variant_synthetic,4,62,964,88.248757220745432,88.248757220745432,false
A4_conflict_variant_synthetic,4,63,590,83.896608659755799,83.896608659755799,false
A4_conflict_variant_synthetic,4,64,777,87.240941029768436,87.240941029768436,false
A4_conflict_variant_synthetic,4,65,185,-37.159877082300305,-37.159877082300305,false
A4_conflict_variant_synthetic,4,66,890,-98.177163389707431,-98.177163389707431,false
A4_conflict_variant_synthetic,4,67,451,71.607126558150554,71.607126558150554,false
A4_conflict_variant_synthetic,4,68,621,-80.395107362686531,-80.395107362686531,false
A4_conflict_variant_synthetic,4,69,267,96.113329743820174,96.113329743820174,false
A4_conflict_variant_synthetic,4,70,947,-6.7436485867934834,-6.7436485867934834,false
A4_conflict_variant_synthetic,4,71,209,-70.570618995934183,-70.570618995934183,false
A4_conflict_variant_synthetic,4,72,534,73.068124251137476,73.068124251137476,false
A4_conflict_variant_synthetic,4,73,3,-67.698454403589153,-67.698454403589153,false
A4_conflict_variant_synthetic,4,74,900,17.543535219140409,17.543535219140409,false
A4_conflict_variant_synthetic,4,75,21,-8.3809921780803904,-8.3809921780803904,false
A4_conflict_variant_synthetic,4,76,339,-93.124069961392308,-93.124069961392308,false
A4_conflict_variant_synthetic,4,77,111,11.376274890509677,11.376274890509677,false
A4_conflict_variant_synthetic,4,78,264,56.449550598343876,56.449550598343876,false
A4_conflict_variant_synthetic,4,79,806,-93.021231837391355,-93.021231837391355,false
A4_conflict_variant_synthetic,4,80,124,-99.161410758601562,-99.161410758601562,false
A4_conflict_variant_synthetic,4,81,669,-15.915735510265165,-15.915735510265165,false
A4_conflict_variant_synthetic,4,82,924,19.693316665570222,19.693316665570222,false
A4_conflict_variant_synthetic,4,83,130,-33.895670948264154,-33.895670948264154,false
A4_conflict_variant_synthetic,4,84,620,-49.768617534869676,-49.768617534869676,false
A4_conflict_variant_synthetic,4,85,223,28.45448584010478,28.45448584010478,false
A4_conflict_variant_synthetic,4,86,773,46.427297783007475,46.427297783007475,false
A4_conflict_variant_synthetic,4,87,439,-27.383872481713681,-27.383872481713681,false
A4_conflict_variant_synthetic,4,88,990,-77.804577482990709,-77.804577482990709,false
A4_conflict_variant_synthetic,4,89,940,-83.082751144290427,-83.082751144290427,false
A4_conflict_variant_synthetic,4,90,671,-51.178996725446034,-51.178996725446034,false
A4_conflict_variant_synthetic,4,91,526,-74.875069403217822,-74.875069403217822,false
A4_conflict_variant_synthetic,4,92,527,-31.702275901831072,-31.702275901831072,false
A4_conflict_variant_synthetic,4,93,906,-18.446974432784401,-18.446974432784401,false
A4_conflict_variant_synthetic,4,94,287,-44.385226479135028,-44.385226479135028,false
A4_conflict_variant_synthetic,4,95,982,-98.385701513452489,-98.385701513452489,false
A4_conflict_variant_synthetic,4,96,733,71.973738771687408,71.973738771687408,false
A4_conflict_variant_synthetic,4,97,600,42.496548744553309,42.496548744553309,false
A4_conflict_variant_synthetic,4,98,512,64.744781791933292,64.744781791933292,false
A4_conflict_variant_synthetic,4,99,858,37.826374546995396,37.826374546995396,false
A4_conflict_variant_synthetic,4,100,637,54.086065339649565,38.677458805684608,true
A4_conflict_variant_synthetic,4,101,838,-5.7087748421671449,-15.137897357950431,true
A4_conflict_variant_synthetic,4,102,991,-0.24086483833971783,-10.216778354505747,true
A4_conflict_variant_synthetic,4,103,776,11.977424002109728,0.77968160189875491,true
A4_conflict_variant_synthetic,4,104,480,89.41936704770734,70.4774303429366,true
A4_conflict_variant_synthetic,5,0,637,54.086065339649565,58.677458805684608,true
A4_conflict_variant_synthetic,5,1,838,-5.7087748421671449,4.862102642049571,true
A4_conflict_variant_synthetic,5,2,991,-0.24086483833971783,9.7832216454942547,true
A4_conflict_variant_synthetic,5,3,776,11.977424002109728,20.779681601898758,true
A4_conflict_variant_synthetic,5,4,480,89.41936704770734,90.4774303429366,true
A4_conflict_variant_synthetic,5,5,404,-70.792849263663271,-70.792849263663271,false
A4_conflict_variant_synthetic,5,6,883,2.2955276395602908,2.2955276395602908,false
A4_conflict_variant_synthetic,5,7,918,-6.931330547466402,-6.931330547466402,false
A4_conflict_variant_synthetic,5,8,805,-46.750680772456946,-46.750680772456946,false
A4_conflict_variant_synthetic,5,9,213,57.691848776455601,57.691848776455601,false
A4_conflict_variant_synthetic,5,10,738,-62.894279360694163,-62.894279360694163,false
A4_conflict_variant_synthetic,5,11,771,-20.558642173540179,-20.558642173540179,false
A4_conflict_variant_synthetic,5,12,344,-37.737123470205617,-37.737123470205617,false
A4_conflict_variant_synthetic,5,13,899,26.579684544037889,26.579684544037889,false
A4_conflict_variant_synthetic,5,14,50,35.601910215879002,35.601910215879002,false
A4_conflict_variant_synthetic,5,15,346,50.940790348184834,50.940790348184834,false
A4_conflict_variant_synthetic,5,16,554,90.442088647564191,90.442088647564191,false
A4_conflict_variant_synthetic,5,17,905,-31.553680105105926,-31.553680105105926,false
A4_conflict_variant_synthetic,5,18,241,85.056241409464462,85.056241409464462,false
A4_conflict_variant_synthetic,5,19,649,27.476263877146394,27.476263877146394,false
A4_conflict_variant_synthetic,5,20,238,-6.9591826585683805,-6.9591826585683805,false
A4_conflict_variant_synthetic,5,21,34,-84.63885402711287,-84.63885402711287,false
A4_conflict_variant_synthetic,5,22,523,65.108339777442836,65.108339777442836,false
A4_conflict_variant_synthetic,5,23,66,87.07210492663441,87.07210492663441,false
A4_conflict_variant_synthetic,5,24,178,-46.857993674973052,-46.857993674973052,false
A4_conflict_variant_synthetic,5,25,22,63.740243050508354,63.740243050508354,false
A4_conflict_variant_synthetic,5,26,966,-88.946151934710997,-88.946151934710997,false
A4_conflict_variant_synthetic,5,27,772,-68.626539463237663,-68.626539463237663,false
A4_conflict_variant_synthetic,5,28,91,94.009285913529339,94.009285913529339,false
A4_conflict_variant_synthetic,5,29,121,-45.42884590707348,-45.42884590707348,false
A4_conflict_variant_synthetic,5,30,799,-68.543448046529321,-68.543448046529321,false
A4_conflict_variant_synthetic,5,31,736,-62.023907319441406,-62.023907319441406,false
A4_conflict_variant_synthetic,5,32,881,-26.095451249659618,-26.095451249659618,false
A4_conflict_variant_synthetic,5,33,875,22.742054904270276,22.742054904270276,false
A4_conflict_variant_synthetic,5,34,189,-32.603313010170254,-32.603313010170254,false
A4_conflict_variant_synthetic,5,35,48,24.655988104705614,24.655988104705614,false
A4_conflict_variant_synthetic,5,36,29,31.032659155008758,31.032659155008758,false
A4_conflict_variant_synthetic,5,37,26,-32.139197728561669,-32.139197728561669,false
A4_conflict_variant_synthetic,5,38,368,67.08375335778527,67.08375335778527,false
A4_conflict_variant_synthetic,5,39,676,68.914073221544271,68.914073221544271,false
A4_conflict_variant_synthetic,5,40,658,-71.402275264103196,-71.402275264103196,false
A4_conflict_variant_synthetic,5,41,431,-3.8763040772221729,-3.8763040772221729,false
A4_conflict_variant_synthetic,5,42,998,-20.315866397959638,-20.315866397959638,false
A4_conflict_variant_synthetic,5,43,750,54.148202722427385,54.148202722427385,false
A4_conflict_variant_synthetic,5,44,566,-81.651004836617957,-81.651004836617957,false
A4_conflict_variant_synthetic,5,45,413,-86.255552161170527,-86.255552161170527,false
A4_conflict_variant_synthetic,5,46,500,-72.414389402453352,-72.414389402453352,false
A4_conflict_variant_synthetic,5,47,765,-87.374544231143489,-87.374544231143489,false
A4_conflict_variant_synthetic,5,48,283,-29.566347061542444,-29.566347061542444,false
A4_conflict_variant_synthetic,5,49,300,-54.051839484732447,-54.051839484732447,false
A4_conflict_variant_synthetic,5,50,196,-17.03021961621161,-17.03021961621161,false
A4_conflict_variant_synthetic,5,51,138,-86.282482019600494,-86.282482019600494,false
A4_conflict_variant_synthetic,5,52,348,21.67329485665563,21.67329485665563,false
A4_conflict_variant_synthetic,5,53,830,-84.310063781852861,-84.310063781852861,false
A4_conflict_variant_synthetic,5,54,857,-57.101448329486338,-57.101448329486338,false
A4_conflict_variant_synthetic,5,55,694,-92.93733333727215,-92.93733333727215,false
A4_conflict_variant_synthetic,5,56,70,26.017070250056861,26.017070250056861,false
A4_conflict_variant_synthetic,5,57,895,34.069570101899444,34.069570101899444,false
A4_conflict_variant_synthetic,5,58,714,-63.64972231485622,-63.64972231485622,false
A4_conflict_variant_synthetic,5,59,98,22.199748106529299,22.199748106529299,false
A4_conflict_variant_synthetic,5,60,920,26.530273122474995,26.530273122474995,false
A4_conflict_variant_synthetic,5,61,332,90.347866434702922,90.347866434702922,false
A4_conflict_variant_synthetic,5,62,159,-45.519289791778952,-45.519289791778952,false
A4_conflict_variant_synthetic,5,63,289,-5.7570541632023122,-5.7570541632023122,false
A4_conflict_variant_synthetic,5,64,818,-1.3875695741473351,-1.3875695741473351,false
A4_conflict_variant_synthetic,5,65,270,83.810492322235149,83.810492322235149,false
A4_conflict_variant_synthetic,5,66,893,-6.9509507419868868,-6.9509507419868868,false
A4_conflict_variant_synthetic,5,67,205,41.360221965790572,41.360221965790572,false
A4_conflict_variant_synthetic,5,68,482,-94.509208964460683,-94.509208964460683,false
A4_conflict_variant_synthetic,5,69,591,41.324904422458275,41.324904422458275,false
A4_conflict_variant_synthetic,5,70,845,81.328188130116047,81.328188130116047,false
A4_conflict_variant_synthetic,5,71,134,-21.362991347158797,-21.362991347158797,false
A4_conflict_variant_synthetic,5,72,323,-24.144418045793032,-24.144418045793032,false
A4_conflict_variant_synthetic,5,73,168,88.505284270018393,88.505284270018393,false
A4_conflict_variant_synthetic,5,74,501,-90.404963177797626,-90.404963177797626,false
A4_conflict_variant_synthetic,5,75,809,30.103515173011914,30.103515173011914,false
