variant_id,group_index,local_index,global_variable_index,base_optimum,conflict_optimum,is_shared
S5_conflict_variant_synthetic,2,23,128,32.706294927005473,32.706294927005473,false
S5_conflict_variant_synthetic,2,24,109,8.5987838503092604,8.5987838503092604,false
S5_conflict_variant_synthetic,2,25,829,13.055382128760314,1.7498439158842825,true
S5_conflict_variant_synthetic,2,26,262,-70.324081163314432,-73.291673046982993,true
S5_conflict_variant_synthetic,2,27,20,-16.640589884243283,-24.976530895818954,true
S5_conflict_variant_synthetic,2,28,9,94.118591872908354,74.70673268561751,true
S5_conflict_variant_synthetic,2,29,718,-15.352944026523502,-23.817649623871155,true
S5_conflict_variant_synthetic,2,30,184,11.387735970083227,0.2489623730749031,true
S5_conflict_variant_synthetic,2,31,944,-27.729563381307855,-34.956607043177073,true
S5_conflict_variant_synthetic,3,0,829,13.055382128760314,21.749843915884284,true
S5_conflict_variant_synthetic,3,1,262,-70.324081163314432,-53.291673046982993,true
S5_conflict_variant_synthetic,3,2,20,-16.640589884243283,-4.9765308958189536,true
S5_conflict_variant_synthetic,3,3,9,94.118591872908354,94.706732685617524,true
S5_conflict_variant_synthetic,3,4,718,-15.352944026523502,-3.8176496238711515,true
S5_conflict_variant_synthetic,3,5,184,11.387735970083227,20.248962373074903,true
S5_conflict_variant_synthetic,3,6,944,-27.729563381307855,-14.956607043177069,true
S5_conflict_variant_synthetic,3,7,956,76.754795002192623,76.754795002192623,false
S5_conflict_variant_synthetic,3,8,8,-53.864990643437373,-53.864990643437373,false
S5_conflict_variant_synthetic,3,9,271,-92.90151903426198,-92.90151903426198,false
S5_conflict_variant_synthetic,3,10,761,62.985444250189346,62.985444250189346,false
S5_conflict_variant_synthetic,3,11,175,-95.322312285100793,-95.322312285100793,false
S5_conflict_variant_synthetic,3,12,974,-81.217650901848685,-81.217650901848685,false
S5_conflict_variant_synthetic,3,13,188,-47.677552637436563,-47.677552637436563,false
S5_conflict_variant_synthetic,3,14,31,26.056451464429514,26.056451464429514,false
S5_conflict_variant_synthetic,3,15,673,-70.342484811812668,-70.342484811812668,false
S5_conflict_variant_synthetic,3,16,452,-60.029085147001652,-60.029085147001652,false
S5_conflict_variant_synthetic,3,17,734,57.908460695286095,57.908460695286095,false
S5_conflict_variant_synthetic,3,18,495,-72.949149491773937,-72.949149491773937,false
S5_conflict_variant_synthetic,3,19,665,28.767612045821977,28.767612045821977,false
S5_conflict_variant_synthetic,3,20,400,32.17747180878473,32.17747180878473,false
S5_conflict_variant_synthetic,3,21,752,36.773937818630969,36.773937818630969,false
S5_conflict_variant_synthetic,3,22,675,22.982415610759915,22.982415610759915,false
S5_conflict_variant_synthetic,3,23,584,15.079438144440175,15.079438144440175,false
S5_conflict_variant_synthetic,3,24,53,52.24844488757617,52.24844488757617,false
S5_conflict_variant_synthetic,3,25,441,-48.734284980373531,-53.860856482336175,true
S5_conflict_variant_synthetic,3,26,100,-44.94314590848478,-50.448831317636305,true
S5_conflict_variant_synthetic,3,27,254,95.512894740924338,75.961605266831896,true
S5_conflict_variant_synthetic,3,28,508,-33.490722516202837,-40.141650264582552,true
S5_conflict_variant_synthetic,3,29,689,-66.689511765669863,-70.020560589102871,true
S5_conflict_variant_synthetic,3,30,626,-37.382686550397139,-43.644417895357428,true
S5_conflict_variant_synthetic,3,31,781,-89.949734264774037,-90.954760838296636,true
S5_conflict_variant_synthetic,4,0,441,-48.734284980373531,-33.860856482336175,true
S5_conflict_variant_synthetic,4,1,100,-44.94314590848478,-30.448831317636301,true
S5_conflict_variant_synthetic,4,2,254,95.512894740924338,95.96160526683191,true
S5_conflict_variant_synthetic,4,3,508,-33.490722516202837,-20.141650264582552,true
S5_conflict_variant_synthetic,4,4,689,-66.689511765669863,-50.020560589102871,true
S5_conflict_variant_synthetic,4,5,626,-37.382686550397139,-23.644417895357428,true
S5_conflict_variant_synthetic,4,6,781,-89.949734264774037,-70.954760838296636,true
S5_conflict_variant_synthetic,4,7,214,-46.752738435832761,-46.752738435832761,false
S5_conflict_variant_synthetic,4,8,320,-92.24995162472112,-92.24995162472112,false
S5_conflict_variant_synthetic,4,9,393,96.352456105583201,96.352456105583201,false
S5_conflict_variant_synthetic,4,10,660,17.179226261779434,17.179226261779434,false
S5_conflict_variant_synthetic,4,11,877,72.427884883983552,72.427884883983552,false
S5_conflict_variant_synthetic,4,12,861,0.70063677967380045,0.70063677967380045,false
S5_conflict_variant_synthetic,4,13,941,67.056945002688025,67.056945002688025,false
S5_conflict_variant_synthetic,4,14,932,94.308540813516572,94.308540813516572,false
S5_conflict_variant_synthetic,4,15,312,-25.637691076637225,-25.637691076637225,false
S5_conflict_variant_synthetic,4,16,825,54.717169202731725,54.717169202731725,false
S5_conflict_variant_synthetic,4,17,826,50.376702480929083,50.376702480929083,false
S5_conflict_variant_synthetic,4,18,199,63.349343466273183,63.349343466273183,false
S5_conflict_variant_synthetic,4,19,68,5.8295410015896039,5.8295410015896039,false
S5_conflict_variant_synthetic,4,20,726,97.702698787822527,97.702698787822527,false
S5_conflict_variant_synthetic,4,21,17,-75.285120888009999,-75.285120888009999,false
S5_conflict_variant_synthetic,4,22,791,-47.229021942266414,-47.229021942266414,false
S5_conflict_variant_synthetic,4,23,398,33.584553324280705,33.584553324280705,false
S5_conflict_variant_synthetic,4,24,158,-40.207293253886725,-40.207293253886725,false
S5_conflict_variant_synthetic,4,25,229,37.661960019202979,37.661960019202979,false
S5_conflict_variant_synthetic,4,26,577,15.116444580187107,15.116444580187107,false
S5_conflict_variant_synthetic,4,27,987,-43.050281013067938,-43.050281013067938,false
S5_conflict_variant_synthetic,4,28,296,-9.0421319267812521,-9.0421319267812521,false
S5_conflict_variant_synthetic,4,29,848,-51.504581100527844,-51.504581100527844,false
S5_conflict_variant_synthetic,4,30,77,81.824241441004318,81.824241441004318,false
S5_conflict_variant_synthetic,4,31,992,51.88158909813518,51.88158909813518,false
S5_conflict_variant_synthetic,4,32,326,-15.482545287195421,-15.482545287195421,false
S5_conflict_variant_synthetic,4,33,246,-23.461395841799131,-23.461395841799131,false
S5_conflict_variant_synthetic,4,34,140,-24.646227888663375,-24.646227888663375,false
S5_conflict_variant_synthetic,4,35,401,94.281084749713784,94.281084749713784,false
S5_conflict_variant_synthetic,4,36,153,-3.6441606488084375,-3.6441606488084375,false
S5_conflict_variant_synthetic,4,37,212,-57.608006248564436,-57.608006248564436,false
S5_conflict_variant_synthetic,4,38,493,17.686751442241501,17.686751442241501,false
S5_conflict_variant_synthetic,4,39,813,-10.295143895540676,-10.295143895540676,false
S5_conflict_variant_synthetic,4,40,587,27.54844527982938,27.54844527982938,false
S5_conflict_variant_synthetic,4,41,380,25.85914343837878,25.85914343837878,false
S5_conflict_variant_synthetic,4,42,225,4.9143886868955349,4.9143886868955349,false
S5_conflict_variant_synthetic,4,43,779,-92.733644354673345,-92.733644354673345,false
S5_conflict_variant_synthetic,4,44,807,48.254551634485324,48.254551634485324,false
S5_conflict_variant_synthetic,4,45,538,-67.015145116601843,-67.015145116601843,false
S5_conflict_variant_synthetic,4,46,842,86.62267653243623,86.62267653243623,false
S5_conflict_variant_synthetic,4,47,365,-54.031664777701003,-54.031664777701003,false
S5_conflict_variant_synthetic,4,48,573,48.086299605071019,48.086299605071019,false
S5_conflict_variant_synthetic,4,49,105,-56.924257024503319,-56.924257024503319,false
S5_conflict_variant_synthetic,4,50,985,-98.039612343473493,-98.039612343473493,false
S5_conflict_variant_synthetic,4,51,549,-99.350628178566922,-99.350628178566922,false
S5_conflict_variant_synthetic,4,52,315,99.711411553632814,99.711411553632814,false
S5_conflict_variant_synthetic,4,53,313,-57.566456546653576,-57.566456546653576,false
S5_conflict_variant_synthetic,4,54,110,-88.651088077933366,-88.651088077933366,false
S5_conflict_variant_synthetic,4,55,953,30.783683779205376,30.783683779205376,false
S5_conflict_variant_synthetic,4,56,244,-48.394243626737435,-48.394243626737435,false
S5_conflict_variant_synthetic,4,57,868,-99.910002366792909,-99.910002366792909,false
S5_conflict_variant_synthetic,4,58,951,-94.488508410041021,-94.488508410041021,false
S5_conflict_variant_synthetic,4,59,804,-15.303557026345914,-15.303557026345914,false
S5_conflict_variant_synthetic,4,60,161,34.283807034833416,34.283807034833416,false
S5_conflict_variant_synthetic,4,61,588,-15.433435055814044,-15.433435055814044,false
S5_conflict_variant_synthetic,4,62,233,-98.757547569378247,-98.757547569378247,false
S5_conflict_variant_synthetic,4,63,923,-68.273648683945609,-68.273648683945609,false
S5_conflict_variant_synthetic,4,64,964,88.248757220745432,88.248757220745432,false
S5_conflict_variant_synthetic,4,65,590,83.896608659755799,83.896608659755799,false
S5_conflict_variant_synthetic,4,66,777,87.240941029768436,87.240941029768436,false
S5_conflict_variant_synthetic,4,67,185,-37.159877082300305,-37.159877082300305,false
S5_conflict_variant_synthetic,4,68,890,-98.177163389707431,-98.177163389707431,false
S5_conflict_variant_synthetic,4,69,451,71.607126558150554,71.607126558150554,false
S5_conflict_variant_synthetic,4,70,621,-80.395107362686531,-80.395107362686531,false
S5_conflict_variant_synthetic,4,71,267,96.113329743820174,96.113329743820174,false
S5_conflict_variant_synthetic,4,72,947,-6.7436485867934834,-6.7436485867934834,false
S5_conflict_variant_synthetic,4,73,209,-70.570618995934183,-70.570618995934183,false
S5_conflict_variant_synthetic,4,74,534,73.068124251137476,73.068124251137476,false
S5_conflict_variant_synthetic,4,75,3,-67.698454403589153,-67.698454403589153,false
S5_conflict_variant_synthetic,4,76,900,17.543535219140409,17.543535219140409,false
S5_conflict_variant_synthetic,4,77,21,-8.3809921780803904,-8.3809921780803904,false
S5_conflict_variant_synthetic,4,78,339,-93.124069961392308,-93.124069961392308,false
S5_conflict_variant_synthetic,4,79,111,11.376274890509677,11.376274890509677,false
S5_conflict_variant_synthetic,4,80,264,56.449550598343876,56.449550598343876,false
S5_conflict_variant_synthetic,4,81,806,-93.021231837391355,-93.021231837391355,false
S5_conflict_variant_synthetic,4,82,124,-99.161410758601562,-99.161410758601562,false
S5_conflict_variant_synthetic,4,83,669,-15.915735510265165,-15.915735510265165,false
S5_conflict_variant_synthetic,4,84,924,19.693316665570222,19.693316665570222,false
S5_conflict_variant_synthetic,4,85,130,-33.895670948264154,-33.895670948264154,false
S5_conflict_variant_synthetic,4,86,620,-49.768617534869676,-49.768617534869676,false
S5_conflict_variant_synthetic,4,87,223,28.45448584010478,28.45448584010478,false
S5_conflict_variant_synthetic,4,88,773,46.427297783007475,46.427297783007475,false
S5_conflict_variant_synthetic,4,89,439,-27.383872481713681,-27.383872481713681,false
S5_conflict_variant_synthetic,4,90,990,-77.804577482990709,-77.804577482990709,false
S5_conflict_variant_synthetic,4,91,940,-83.082751144290427,-83.082751144290427,false
S5_conflict_variant_synthetic,4,92,671,-51.178996725446034,-51.178996725446034,false
S5_conflict_variant_synthetic,4,93,526,-74.875069403217822,-74.875069403217822,false
S5_conflict_variant_synthetic,4,94,527,-31.702275901831072,-31.702275901831072,false
S5_conflict_variant_synthetic,4,95,906,-18.446974432784401,-18.446974432784401,false
S5_conflict_variant_synthetic,4,96,287,-44.385226479135028,-44.385226479135028,false
S5_conflict_variant_synthetic,4,97,982,-98.385701513452489,-98.385701513452489,false
S5_conflict_variant_synthetic,4,98,733,71.973738771687408,71.973738771687408,false
S5_conflict_variant_synthetic,4,99,600,42.496548744553309,42.496548744553309,false
S5_conflict_variant_synthetic,4,100,512,64.744781791933292,48.270303612739966,true
S5_conflict_variant_synthetic,4,101,858,37.826374546995396,24.043737092295856,true
S5_conflict_variant_synthetic,4,102,637,54.086065339649565,38.677458805684608,true
S5_conflict_variant_synthetic,4,103,838,-5.7087748421671449,-15.137897357950431,true
S5_conflict_variant_synthetic,4,104,991,-0.24086483833971783,-10.216778354505747,true
S5_conflict_variant_synthetic,4,105,776,11.977424002109728,0.77968160189875491,true
S5_conflict_variant_synthetic,4,106,480,89.41936704770734,70.4774303429366,true
S5_conflict_variant_synthetic,5,0,512,64.744781791933292,68.270303612739966,true
S5_conflict_variant_synthetic,5,1,858,37.826374546995396,44.043737092295856,true
S5_conflict_variant_synthetic,5,2,637,54.086065339649565,58.677458805684608,true
S5_conflict_variant_synthetic,5,3,838,-5.7087748421671449,4.862102642049571,true
S5_conflict_variant_synthetic,5,4,991,-0.24086483833971783,9.7832216454942547,true
S5_conflict_variant_synthetic,5,5,776,11.977424002109728,20.779681601898758,true
S5_conflict_variant_synthetic,5,6,480,89.41936704770734,90.4774303429366,true
S5_conflict_variant_synthetic,5,7,404,-70.792849263663271,-70.792849263663271,false
S5_conflict_variant_synthetic,5,8,883,2.2955276395602908,2.2955276395602908,false
S5_conflict_variant_synthetic,5,9,918,-6.931330547466402,-6.931330547466402,false
S5_conflict_variant_synthetic,5,10,805,-46.750680772456946,-46.750680772456946,false
S5_conflict_variant_synthetic,5,11,213,57.691848776455601,57.691848776455601,false
S5_conflict_variant_synthetic,5,12,738,-62.894279360694163,-62.894279360694163,false
S5_conflict_variant_synthetic,5,13,771,-20.558642173540179,-20.558642173540179,false
S5_conflict_variant_synthetic,5,14,344,-37.737123470205617,-37.737123470205617,false
S5_conflict_variant_synthetic,5,15,899,26.579684544037889,26.579684544037889,false
S5_conflict_variant_synthetic,5,16,50,35.601910215879002,35.601910215879002,false
S5_conflict_variant_synthetic,5,17,346,50.940790348184834,50.940790348184834,false
S5_conflict_variant_synthetic,5,18,554,90.442088647564191,90.442088647564191,false
S5_conflict_variant_synthetic,5,19,905,-31.553680105105926,-31.553680105105926,false
S5_conflict_variant_synthetic,5,20,241,85.056241409464462,85.056241409464462,false
S5_conflict_variant_synthetic,5,21,649,27.476263877146394,27.476263877146394,false
S5_conflict_variant_synthetic,5,22,238,-6.9591826585683805,-6.9591826585683805,false
S5_conflict_variant_synthetic,5,23,34,-84.63885402711287,-84.63885402711287,false
S5_conflict_variant_synthetic,5,24,523,65.108339777442836,65.108339777442836,false
S5_conflict_variant_synthetic,5,25,66,87.07210492663441,87.07210492663441,false
S5_conflict_variant_synthetic,5,26,178,-46.857993674973052,-46.857993674973052,false
S5_conflict_variant_synthetic,5,27,22,63.740243050508354,63.740243050508354,false
S5_conflict_variant_synthetic,5,28,966,-88.946151934710997,-88.946151934710997,false
S5_conflict_variant_synthetic,5,29,772,-68.626539463237663,-68.626539463237663,false
S5_conflict_variant_synthetic,5,30,91,94.009285913529339,94.009285913529339,false
S5_conflict_variant_synthetic,5,31,121,-45.42884590707348,-45.42884590707348,false
S5_conflict_variant_synthetic,5,32,799,-68.543448046529321,-68.543448046529321,false
S5_conflict_variant_synthetic,5,33,736,-62.023907319441406,-62.023907319441406,false
S5_conflict_variant_synthetic,5,34,881,-26.095451249659618,-26.095451249659618,false
S5_conflict_variant_synthetic,5,35,875,22.742054904270276,22.742054904270276,false
S5_conflict_variant_synthetic,5,36,189,-32.603313010170254,-32.603313010170254,false
S5_conflict_variant_synthetic,5,37,48,24.655988104705614,24.655988104705614,false
S5_conflict_variant_synthetic,5,38,29,31.032659155008758,31.032659155008758,false
S5_conflict_variant_synthetic,5,39,26,-32.139197728561669,-32.139197728561669,false
S5_conflict_variant_synthetic,5,40,368,67.08375335778527,67.08375335778527,false
S5_conflict_variant_synthetic,5,41,676,68.914073221544271,68.914073221544271,false
S5_conflict_variant_synthetic,5,42,658,-71.402275264103196,-71.402275264103196,false
S5_conflict_variant_synthetic,5,43,431,-3.8763040772221729,-3.8763040772221729,false
S5_conflict_variant_synthetic,5,44,998,-20.315866397959638,-20.315866397959638,false
S5_conflict_variant_synthetic,5,45,750,54.148202722427385,54.148202722427385,false
S5_conflict_variant_synthetic,5,46,566,-81.651004836617957,-81.651004836617957,false
S5_conflict_variant_synthetic,5,47,413,-86.255552161170527,-86.255552161170527,false
S5_conflict_variant_synthetic,5,48,500,-72.414389402453352,-72.414389402453352,false
S5_conflict_variant_synthetic,5,49,765,-87.374544231143489,-87.374544231143489,false
S5_conflict_variant_synthetic,5,50,283,-29.566347061542444,-29.566347061542444,false
S5_conflict_variant_synthetic,5,51,300,-54.051839484732447,-54.051839484732447,false
S5_conflict_variant_synthetic,5,52,196,-17.03021961621161,-17.03021961621161,false
S5_conflict_variant_synthetic,5,53,138,-86.282482019600494,-86.282482019600494,false
S5_conflict_variant_synthetic,5,54,348,21.67329485665563,21.67329485665563,false
S5_conflict_variant_synthetic,5,55,830,-84.310063781852861,-84.310063781852861,false
S5_conflict_variant_synthetic,5,56,857,-57.101448329486338,-57.101448329486338,false
S5_conflict_variant_synthetic,5,57,694,-92.93733333727215,-92.93733333727215,false
S5_conflict_variant_synthetic,5,58,70,26.017070250056861,26.017070250056861,false
S5_conflict_variant_synthetic,5,59,895,34.069570101899444,34.069570101899444,false
S5_conflict_variant_synthetic,5,60,714,-63.64972231485622,-63.64972231485622,false
S5_conflict_variant_synthetic,5,61,98,22.199748106529299,22.199748106529299,false
S5_conflict_variant_synthetic,5,62,920,26.530273122474995,26.530273122474995,false
S5_conflict_variant_synthetic,5,63,332,90.347866434702922,90.347866434702922,false
S5_conflict_variant_synthetic,5,64,159,-45.519289791778952,-45.519289791778952,false
S5_conflict_variant_synthetic,5,65,289,-5.7570541632023122,-5.7570541632023122,false
S5_conflict_variant_synthetic,5,66,818,-1.3875695741473351,-1.3875695741473351,false
S5_conflict_variant_synthetic,5,67,270,83.810492322235149,83.810492322235149,false
